id	name	kind
gene::2683	B4GALT1	gene
gene::2686	GGT7	gene
gene::2687	GGT5	gene
gene::26872	STEAP1	gene
gene::26873	OPLAH	gene
gene::2688	GH1	gene
gene::2689	GH2	gene
gene::269	AMHR2	gene
gene::2690	GHR	gene
gene::2691	GHRH	gene
gene::2692	GHRHR	gene
gene::2693	GHSR	gene
gene::2694	GIF	gene
gene::2695	GIP	gene
gene::26952	SMR3A	gene
gene::26953	RANBP6	gene
gene::26958	COPG2	gene
gene::26959	HBP1	gene
gene::2696	GIPR	gene
gene::26960	NBEA	gene
gene::2697	GJA1	gene
gene::26973	CHORDC1	gene
gene::26974	ZNF285	gene
gene::26984	SEC22A	gene
gene::26985	AP3M1	gene
gene::26986	PABPC1	gene
gene::26993	AKAP8L	gene
gene::26994	RNF11	gene
gene::26995	TRUB2	gene
gene::26996	GPR160	gene
gene::26998	FETUB	gene
gene::26999	CYFIP2	gene
gene::27	ABL2	gene
gene::270	AMPD1	gene
gene::2700	GJA3	gene
gene::27000	DNAJC2	gene
gene::27005	USP21	gene
gene::27006	FGF22	gene
gene::2701	GJA4	gene
gene::27010	TPK1	gene
gene::27012	KCNV1	gene
gene::27013	CNPPD1	gene
gene::27018	NGFRAP1	gene
gene::27019	DNAI1	gene
gene::2702	GJA5	gene
gene::27020	NPTN	gene
gene::27022	FOXD3	gene
gene::27023	FOXB1	gene
gene::2703	GJA8	gene
gene::27030	MLH3	gene
gene::27031	NPHP3	gene
gene::27032	ATP2C1	gene
gene::27033	ZBTB32	gene
gene::27034	ACAD8	gene
gene::27035	NOX1	gene
gene::27036	SIGLEC7	gene
gene::27037	TRMT2A	gene
gene::27039	PKD2L2	gene
gene::27040	LAT	gene
gene::27042	DIEXF	gene
gene::27043	PELP1	gene
gene::27044	SND1	gene
gene::2705	GJB1	gene
gene::2706	GJB2	gene
gene::27063	ANKRD1	gene
gene::27065	NSG1	gene
gene::27067	STAU2	gene
gene::27068	PPA2	gene
gene::27069	GHITM	gene
gene::2707	GJB3	gene
gene::27071	DAPP1	gene
gene::27072	VPS41	gene
gene::27074	LAMP3	gene
gene::27075	TSPAN13	gene
gene::27076	LYPD3	gene
gene::27077	B9D1	gene
gene::27079	RPUSD2	gene
gene::27085	MTBP	gene
gene::27086	FOXP1	gene
gene::27087	B3GAT1	gene
gene::27089	UQCRQ	gene
gene::2709	GJB5	gene
gene::27090	ST6GALNAC4	gene
gene::27091	CACNG5	gene
gene::27092	CACNG4	gene
gene::27094	KCNMB3	gene
gene::27095	TRAPPC3	gene
gene::27097	TAF5L	gene
gene::27098	CLUL1	gene
gene::271	AMPD2	gene
gene::2710	GK	gene
gene::27101	CACYBP	gene
gene::27102	EIF2AK1	gene
gene::27106	ARRDC2	gene
gene::27107	ZBTB11	gene
gene::27109	ATP5S	gene
gene::27111	SDCBP2	gene
gene::27112	FAM155B	gene
gene::27113	BBC3	gene
gene::27115	PDE7B	gene
gene::2712	GK2	gene
gene::27120	DKKL1	gene
gene::27121	DKK4	gene
gene::27122	DKK3	gene
gene::27123	DKK2	gene
gene::27124	INPP5J	gene
gene::27125	AFF4	gene
gene::27127	SMC1B	gene
gene::27128	CYTH4	gene
gene::27129	HSPB7	gene
gene::27130	INVS	gene
gene::27131	SNX5	gene
gene::27132	CPNE7	gene
gene::27133	KCNH5	gene
gene::27134	TJP3	gene
gene::27136	MORC1	gene
gene::27141	CIDEB	gene
gene::27143	PALD1	gene
gene::27145	FILIP1	gene
gene::27146	FAM184B	gene
gene::27147	DENND2A	gene
gene::27148	STK36	gene
gene::27151	CPAMD8	gene
gene::27152	INTU	gene
gene::27153	ZNF777	gene
gene::27154	BRPF3	gene
gene::27156	RSPH14	gene
gene::27158	NDOR1	gene
gene::27159	CHIA	gene
gene::27161	AGO2	gene
gene::27163	NAAA	gene
gene::27164	SALL3	gene
gene::27165	GLS2	gene
gene::27166	PRELID1	gene
gene::2717	GLA	gene
gene::27173	SLC39A1	gene
gene::27175	TUBG2	gene
gene::27177	IL36B	gene
gene::27178	IL37	gene
gene::27179	IL36A	gene
gene::27180	SIGLEC9	gene
gene::27181	SIGLEC8	gene
gene::27183	VPS4A	gene
gene::27185	DISC1	gene
gene::27189	IL17C	gene
gene::2719	GPC3	gene
gene::27190	IL17B	gene
gene::27197	GPR82	gene
gene::27198	HCAR1	gene
gene::27199	OXGR1	gene
gene::272	AMPD3	gene
gene::2720	GLB1	gene
gene::27201	GPR78	gene
gene::27202	C5AR2	gene
gene::27229	TUBGCP4	gene
gene::27230	SERP1	gene
gene::27231	NMRK2	gene
gene::27232	GNMT	gene
gene::27233	SULT1C4	gene
gene::27235	COQ2	gene
gene::27236	ARFIP1	gene
gene::27237	ARHGEF16	gene
gene::27238	GPKOW	gene
gene::27239	GPR162	gene
gene::27240	SIT1	gene
gene::27241	BBS9	gene
gene::27242	TNFRSF21	gene
gene::27243	CHMP2A	gene
gene::27244	SESN1	gene
gene::27245	AHDC1	gene
gene::27246	RNF115	gene
gene::27247	NFU1	gene
gene::27248	ERLEC1	gene
gene::27249	MMADHC	gene
gene::27250	PDCD4	gene
gene::27252	KLHL20	gene
gene::27253	PCDH17	gene
gene::27254	CSDC2	gene
gene::27255	CNTN6	gene
gene::27257	LSM1	gene
gene::27258	LSM3	gene
gene::27283	TINAG	gene
gene::27284	SULT1B1	gene
gene::27285	TEKT2	gene
gene::27286	SRPX2	gene
gene::27287	VENTX	gene
gene::27288	RBMXL2	gene
gene::27289	RND1	gene
gene::2729	GCLC	gene
gene::27290	SPINK4	gene
gene::27291	R3HCC1L	gene
gene::27292	DIMT1	gene
gene::27293	SMPDL3B	gene
gene::27294	DHDH	gene
gene::27295	PDLIM3	gene
gene::27296	TP53TG5	gene
gene::27297	CRCP	gene
gene::27299	ADAMDEC1	gene
gene::273	AMPH	gene
gene::2730	GCLM	gene
gene::27300	ZNF544	gene
gene::27301	APEX2	gene
gene::27302	BMP10	gene
gene::27303	RBMS3	gene
gene::27304	MOCS3	gene
gene::27306	HPGDS	gene
gene::27309	ZNF330	gene
gene::2731	GLDC	gene
gene::27314	RAB30	gene
gene::27315	PGAP2	gene
gene::27316	RBMX	gene
gene::27319	BHLHE22	gene
gene::27324	TOX3	gene
gene::27327	TNRC6A	gene
gene::27328	PCDH11X	gene
gene::27329	ANGPTL3	gene
gene::2733	GLE1	gene
gene::27330	RPS6KA6	gene
gene::27332	ZNF638	gene
gene::27333	GOLIM4	gene
gene::27334	P2RY10	gene
gene::27335	EIF3K	gene
gene::27336	HTATSF1	gene
gene::27338	UBE2S	gene
gene::27339	PRPF19	gene
gene::2734	GLG1	gene
gene::27340	UTP20	gene
gene::27341	RRP7A	gene
gene::27342	RABGEF1	gene
gene::27343	POLL	gene
gene::27344	PCSK1N	gene
gene::27345	KCNMB4	gene
gene::27346	TMEM97	gene
gene::27347	STK39	gene
gene::27348	TOR1B	gene
gene::27349	MCAT	gene
gene::2735	GLI1	gene
gene::27350	APOBEC3C	gene
gene::27351	DESI1	gene
gene::27352	SGSM3	gene
gene::2736	GLI2	gene
gene::2737	GLI3	gene
gene::2738	GLI4	gene
gene::2739	GLO1	gene
gene::274	BIN1	gene
gene::2740	GLP1R	gene
gene::2741	GLRA1	gene
gene::2742	GLRA2	gene
gene::27429	HTRA2	gene
gene::2743	GLRB	gene
gene::27430	MAT2B	gene
gene::27433	TOR2A	gene
gene::27434	POLM	gene
gene::27436	EML4	gene
gene::27439	CECR6	gene
gene::2744	GLS	gene
gene::27440	CECR5	gene
gene::27443	CECR2	gene
gene::27445	PCLO	gene
gene::2745	GLRX	gene
gene::2746	GLUD1	gene
gene::2747	GLUD2	gene
gene::275	AMT	gene
gene::2752	GLUL	gene
gene::276	AMY1A	gene
gene::2760	GM2A	gene
gene::2762	GMDS	gene
gene::2763	GMFA	gene
gene::2764	GMFB	gene
gene::2765	GML	gene
gene::2766	GMPR	gene
gene::2767	GNA11	gene
gene::2768	GNA12	gene
gene::2769	GNA15	gene
gene::277	AMY1B	gene
gene::2770	GNAI1	gene
gene::2771	GNAI2	gene
gene::2773	GNAI3	gene
gene::2774	GNAL	gene
gene::2775	GNAO1	gene
gene::2776	GNAQ	gene
gene::2778	GNAS	gene
gene::2779	GNAT1	gene
gene::278	AMY1C	gene
gene::2780	GNAT2	gene
gene::2781	GNAZ	gene
gene::2782	GNB1	gene
gene::2783	GNB2	gene
gene::2784	GNB3	gene
gene::2785	GNG3	gene
gene::2786	GNG4	gene
gene::2787	GNG5	gene
gene::2788	GNG7	gene
gene::279	AMY2A	gene
gene::2790	GNG10	gene
gene::2791	GNG11	gene
gene::2792	GNGT1	gene
gene::2793	GNGT2	gene
gene::2794	GNL1	gene
gene::2796	GNRH1	gene
gene::2797	GNRH2	gene
gene::2798	GNRHR	gene
gene::2799	GNS	gene
gene::28	ABO	gene
gene::280	AMY2B	gene
gene::2800	GOLGA1	gene
gene::2801	GOLGA2	gene
gene::2802	GOLGA3	gene
gene::2803	GOLGA4	gene
gene::2804	GOLGB1	gene
gene::2805	GOT1	gene
gene::2806	GOT2	gene
gene::280636	C11orf31	gene
gene::280658	SSX7	gene
gene::280664	WFDC10B	gene
gene::2810	SFN	gene
gene::2811	GP1BA	gene
gene::2812	GP1BB	gene
gene::2813	GP2	gene
gene::2814	GP5	gene
gene::2815	GP9	gene
gene::2817	GPC1	gene
gene::2819	GPD1	gene
gene::2820	GPD2	gene
gene::2821	GPI	gene
gene::2822	GPLD1	gene
gene::28227	PPP2R3B	gene
gene::2823	GPM6A	gene
gene::28231	SLCO4A1	gene
gene::28232	SLCO3A1	gene
gene::28234	SLCO1B3	gene
gene::2824	GPM6B	gene
gene::2825	GPR1	gene
gene::2826	CCR10	gene
gene::282616	IFNL2	gene
gene::282617	IFNL3	gene
gene::282618	IFNL1	gene
gene::282679	AQP11	gene
gene::2827	GPR3	gene
gene::282763	OR51B5	gene
gene::282770	OR10AG1	gene
gene::282775	OR5J2	gene
gene::2828	GPR4	gene
gene::282808	RAB40AL	gene
gene::282809	POC1B	gene
gene::282890	ZNF311	gene
gene::2829	XCR1	gene
gene::282966	C10orf53	gene
gene::282969	FUOM	gene
gene::282973	JAKMIP3	gene
gene::282974	STK32C	gene
gene::282991	BLOC1S2	gene
gene::282996	RBM20	gene
gene::283	ANG	gene
gene::2830	GPR6	gene
gene::283075	LOC283075	gene
gene::283078	MKX	gene
gene::283080	C10orf126	gene
gene::283092	OR4C13	gene
gene::283093	OR4C12	gene
gene::2831	NPBWR1	gene
gene::283106	CSNK2A3	gene
gene::283111	OR51V1	gene
gene::283112	LOC283112	gene
gene::283116	TRIM49B	gene
gene::283129	C11orf85	gene
gene::283130	SLC25A45	gene
gene::283149	BCL9L	gene
gene::283150	FOXR1	gene
gene::283152	CCDC153	gene
gene::283159	OR8D1	gene
gene::28316	CDH20	gene
gene::283160	OR8D2	gene
gene::283162	OR8B4	gene
gene::283171	C11orf44	gene
gene::283189	OR9G4	gene
gene::2832	NPBWR2	gene
gene::283208	P4HA3	gene
gene::283209	PGM2L1	gene
gene::283212	KLHL35	gene
gene::283219	KCTD21	gene
gene::283229	CRACR2B	gene
gene::283232	TMEM80	gene
gene::283234	CCDC88B	gene
gene::283237	TTC9C	gene
gene::283238	SLC22A24	gene
gene::283248	RCOR2	gene
gene::283254	HARBI1	gene
gene::283270	LOC283270	gene
gene::283278	LOC283278	gene
gene::283284	IGSF22	gene
gene::283297	OR10A4	gene
gene::283298	OLFML1	gene
gene::2833	CXCR3	gene
gene::283310	OTOGL	gene
gene::283316	CD163L1	gene
gene::283337	ZNF740	gene
gene::283349	RASSF3	gene
gene::283357	LOC283357	gene
gene::283358	B4GALNT3	gene
gene::283365	OR6C6	gene
gene::283372	FLJ25613	gene
gene::283373	ANKRD52	gene
gene::283375	SLC39A5	gene
gene::283377	SPRYD4	gene
gene::283383	ADGRD1	gene
gene::283385	MORN3	gene
gene::2834	PRLHR	gene
gene::283403	C12orf80	gene
gene::283417	DPY19L2	gene
gene::283420	CLEC9A	gene
gene::283431	GAS2L3	gene
gene::283446	MYO1H	gene
gene::283450	HECTD4	gene
gene::283454	LOC283454	gene
gene::283455	KSR2	gene
gene::283459	GATC	gene
gene::283461	C12orf40	gene
gene::283463	MUC19	gene
gene::283464	GXYLT1	gene
gene::283471	TMPRSS12	gene
gene::283475	LOC283475	gene
gene::283484	LOC283484	gene
gene::283485	LOC283485	gene
gene::283489	CHAMP1	gene
gene::2835	GPR12	gene
gene::283514	SIAH3	gene
gene::283516	LOC283516	gene
gene::283518	KCNRG	gene
gene::283537	SLC46A3	gene
gene::283554	GPR137C	gene
gene::283571	PROX2	gene
gene::283576	ZDHHC22	gene
gene::283578	TMED8	gene
gene::283579	C14orf178	gene
gene::283598	C14orf177	gene
gene::283600	SLC25A47	gene
gene::283629	TSSK4	gene
gene::283635	FAM177A1	gene
gene::283638	CEP170B	gene
gene::283643	C14orf80	gene
gene::283652	SLC24A5	gene
gene::283659	PRTG	gene
gene::283665	LOC283665	gene
gene::283674	LOC283674	gene
gene::283677	REC114	gene
gene::283685	GOLGA6L2	gene
gene::283694	OR4N4	gene
gene::2837	UTS2R	gene
gene::283710	LOC283710	gene
gene::283713	LOC283713	gene
gene::283726	SAXO2	gene
gene::283728	LOC283728	gene
gene::283737	LOC283737	gene
gene::283742	FAM98B	gene
gene::283745	LOC283745	gene
gene::283748	PLA2G4D	gene
gene::283767	GOLGA6L1	gene
gene::283777	FAM169B	gene
gene::2838	GPR15	gene
gene::283807	FBXL22	gene
gene::283820	NOMO2	gene
gene::283847	CCDC79	gene
gene::283848	CES4A	gene
gene::283849	EXOC3L1	gene
gene::283869	NPW	gene
gene::283870	BRICD5	gene
gene::283871	PGP	gene
gene::283897	C16orf54	gene
gene::283899	INO80E	gene
gene::283911	LOC283911	gene
gene::283927	NUDT7	gene
gene::283933	ZNF843	gene
gene::283948	NHLRC4	gene
gene::283951	C16orf91	gene
gene::283953	TMEM114	gene
gene::283971	CLEC18C	gene
gene::283985	FADS6	gene
gene::283987	HID1	gene
gene::283989	TSEN54	gene
gene::283991	UBALD2	gene
gene::283999	TMEM235	gene
gene::284	ANGPT1	gene
gene::2840	GPR17	gene
gene::284001	CCDC57	gene
gene::284004	HEXDC	gene
gene::284013	VMO1	gene
gene::284018	C17orf58	gene
gene::284021	MILR1	gene
gene::284040	CDRT4	gene
gene::284048	LOC284048	gene
gene::284058	KANSL1	gene
gene::284067	C17orf105	gene
gene::284069	FAM171A2	gene
gene::284071	C17orf104	gene
gene::284076	TTLL6	gene
gene::284083	C17orf47	gene
gene::284086	NEK8	gene
gene::284098	PIGW	gene
gene::284099	C17orf78	gene
gene::2841	GPR18	gene
gene::284106	CISD3	gene
gene::284108	LOC284108	gene
gene::284110	GSDMA	gene
gene::284111	SLC13A5	gene
gene::284112	LOC284112	gene
gene::284114	TMEM102	gene
gene::284119	PTRF	gene
gene::284129	SLC26A11	gene
gene::284131	ENDOV	gene
gene::284161	GDPD1	gene
gene::284184	C17orf89	gene
gene::284186	TMEM105	gene
gene::284194	LGALS9B	gene
gene::2842	GPR19	gene
gene::284207	METRNL	gene
gene::284217	LAMA1	gene
gene::284252	KCTD1	gene
gene::284254	DYNAP	gene
gene::284257	BOD1L2	gene
gene::284266	SIGLEC15	gene
gene::284273	ZADH2	gene
gene::284274	SMIM21	gene
gene::284293	HMSD	gene
gene::284297	SSC5D	gene
gene::2843	GPR20	gene
gene::284306	ZNF547	gene
gene::284307	ZIK1	gene
gene::284309	ZNF776	gene
gene::284312	ZSCAN1	gene
gene::284323	ZNF780A	gene
gene::284325	C19orf54	gene
gene::284336	LOC284336	gene
gene::284338	PRR19	gene
gene::284339	TMEM145	gene
gene::284340	CXCL17	gene
gene::284346	ZNF575	gene
gene::284348	LYPD5	gene
gene::284349	ZNF283	gene
gene::284352	PPP1R37	gene
gene::284353	NKPD1	gene
gene::284355	TPRX1	gene
gene::284358	MAMSTR	gene
gene::284359	IZUMO1	gene
gene::284361	EMC10	gene
gene::284366	KLK9	gene
gene::284369	SIGLECL1	gene
gene::284370	ZNF615	gene
gene::284371	ZNF841	gene
gene::284382	ACTL9	gene
gene::284383	OR2Z1	gene
gene::284390	ZNF763	gene
gene::284391	ZNF844	gene
gene::2844	GPR21	gene
gene::284402	SCGB2B2	gene
gene::284403	WDR62	gene
gene::284406	ZFP82	gene
gene::284415	VSTM1	gene
gene::284417	TMEM150B	gene
gene::284418	FAM71E2	gene
gene::284422	SMIM24	gene
gene::284427	SLC25A41	gene
gene::284428	MBD3L5	gene
gene::284433	OR10H5	gene
gene::284434	NWD1	gene
gene::284439	SLC25A42	gene
gene::284443	ZNF493	gene
gene::284451	ODF3L2	gene
gene::284459	HKR1	gene
gene::284467	FAM19A3	gene
gene::284485	RIIAD1	gene
gene::284486	THEM5	gene
gene::284498	C1orf167	gene
gene::2845	GPR22	gene
gene::284513	LOC284513	gene
gene::284521	OR2L13	gene
gene::284525	SLC9C2	gene
gene::284532	OR14A16	gene
gene::284541	CYP4A22	gene
gene::284546	C1orf185	gene
gene::284565	NBPF15	gene
gene::284570	LOC284570	gene
gene::2846	LPAR4	gene
gene::284611	FAM102B	gene
gene::284612	SYPL2	gene
gene::284613	CYB561D1	gene
gene::284615	ANKRD34A	gene
gene::284618	RUSC1-AS1	gene
gene::284630	LOC284630	gene
gene::284654	RSPO1	gene
gene::284656	EPHA10	gene
gene::284669	LOC284669	gene
gene::284677	C1orf204	gene
gene::284680	C1orf111	gene
gene::284695	ZNF326	gene
gene::284697	BTBD8	gene
gene::2847	MCHR1	gene
gene::284716	RIMKLA	gene
gene::284723	SLC25A34	gene
gene::284756	C20orf197	gene
gene::284759	SIRPB2	gene
gene::2848	GPR25	gene
gene::284805	C20orf203	gene
gene::284827	KRTAP13-4	gene
gene::2849	GPR26	gene
gene::284904	SEC14L4	gene
gene::284948	SH2D6	gene
gene::284958	NT5DC4	gene
gene::284967	bA395L14.13	gene
gene::284992	CCDC150	gene
gene::284996	RNF149	gene
gene::285	ANGPT2	gene
gene::2850	GPR27	gene
gene::285016	FAM150B	gene
gene::285025	CCDC141	gene
gene::285051	C2orf61	gene
gene::285093	RTP5	gene
gene::285095	LOC285095	gene
gene::28511	NKIRAS2	gene
gene::28512	NKIRAS1	gene
gene::285126	DNAJC5G	gene
gene::28513	CDH19	gene
gene::28514	DLL1	gene
gene::285141	ERICH2	gene
gene::285148	IAH1	gene
gene::285172	FAM126B	gene
gene::285173	LOC285173	gene
gene::285175	UNC80	gene
gene::285178	LOC285178	gene
gene::285180	RUFY4	gene
gene::285181	LOC285181	gene
gene::285190	RGPD4	gene
gene::285193	DUSP28	gene
gene::285195	SLC9A9	gene
gene::2852	GPER1	gene
gene::285203	EOGT	gene
gene::285220	EPHA6	gene
gene::285231	FBXW12	gene
gene::285237	C3orf38	gene
gene::285242	HTR3E	gene
gene::285267	ZNF619	gene
gene::285268	ZNF621	gene
gene::285282	RABL3	gene
gene::285299	LOC285299	gene
gene::2853	GPR31	gene
gene::285311	C3orf56	gene
gene::285313	IGSF10	gene
gene::285315	C3orf33	gene
gene::285331	CCDC66	gene
gene::285335	SLC9C1	gene
gene::285343	TCAIM	gene
gene::285346	ZNF852	gene
gene::285349	ZNF660	gene
gene::285362	SUMF1	gene
gene::285367	RPUSD3	gene
gene::285368	PRRT3	gene
gene::285378	LOC285378	gene
gene::285381	DPH3	gene
gene::285382	C3orf70	gene
gene::285386	TPRG1	gene
gene::2854	GPR32	gene
gene::285423	LOC285423	gene
gene::285429	DCAF4L1	gene
gene::285440	CYP4V2	gene
gene::285464	CRIPAK	gene
gene::285489	DOK7	gene
gene::285498	RNF212	gene
gene::285500	LOC285500	gene
gene::285513	GPRIN3	gene
gene::285521	COX18	gene
gene::285525	YIPF7	gene
gene::285527	FRYL	gene
gene::285533	RNF175	gene
gene::285550	FAM200B	gene
gene::285555	STPG2	gene
gene::285556	LOC285556	gene
gene::285588	EFCAB9	gene
gene::285590	SH3PXD2B	gene
gene::285596	FAM153A	gene
gene::285598	ARL10	gene
gene::2856	GPR33	gene
gene::285600	KIAA0825	gene
gene::285601	GPR150	gene
gene::285605	DTWD2	gene
gene::285613	RELL2	gene
gene::285628	LOC285628	gene
gene::285636	C5orf51	gene
gene::285641	SLC36A3	gene
gene::285643	KIF4B	gene
gene::285659	OR2V2	gene
gene::285668	C5orf64	gene
gene::285671	RNF180	gene
gene::285672	SREK1IP1	gene
gene::285676	ZNF454	gene
gene::285679	C5orf60	gene
gene::285690	LOC285690	gene
gene::2857	GPR34	gene
gene::285704	RGMB	gene
gene::285736	FLJ35700	gene
gene::285753	CEP57L1	gene
gene::285755	PPIL6	gene
gene::285761	DCBLD1	gene
gene::285782	CAGE1	gene
gene::285800	PRR18	gene
gene::285812	LOC285812	gene
gene::285835	LOC285835	gene
gene::285848	PNPLA1	gene
gene::285852	TREML4	gene
gene::285855	RPL7L1	gene
gene::285877	POM121L12	gene
gene::285888	CNPY1	gene
gene::2859	GPR35	gene
gene::285941	C7orf71	gene
gene::285955	SPDYE1	gene
gene::285957	LOC285957	gene
gene::285966	TCAF2	gene
gene::285971	ZNF775	gene
gene::285973	ATG9B	gene
gene::285989	ZNF789	gene
gene::286	ANK1	gene
gene::2860	GPR36	gene
gene::286006	LSMEM1	gene
gene::286046	XKR6	gene
gene::286052	LOC286052	gene
gene::286053	NSMCE2	gene
gene::286058	LOC286058	gene
gene::286063	LOC286063	gene
gene::286068	LOC286068	gene
gene::286071	LOC286071	gene
gene::286075	ZNF707	gene
gene::286077	FAM83H	gene
gene::286087	LOC286087	gene
gene::286097	MICU3	gene
gene::2861	GPR37	gene
gene::286109	CASC7	gene
gene::286121	LOC286121	gene
gene::286122	C8orf31	gene
gene::286128	ZFP41	gene
gene::286133	SCARA5	gene
gene::286144	TRIQK	gene
gene::286148	DPY19L4	gene
gene::286151	FBXO43	gene
gene::286183	NKAIN3	gene
gene::286187	PPP1R42	gene
gene::286191	LOC286191	gene
gene::2862	MLNR	gene
gene::286204	CRB2	gene
gene::286205	SCAI	gene
gene::286207	C9orf117	gene
gene::286223	C9orf47	gene
gene::286234	SPATA31E1	gene
gene::286238	LOC286238	gene
gene::286254	LOC286254	gene
gene::286256	LCN12	gene
gene::286257	C9orf142	gene
gene::286262	TPRN	gene
gene::286272	LOC286272	gene
gene::2863	GPR39	gene
gene::286319	TUSC1	gene
gene::286336	FAM78A	gene
gene::286343	LURAP1L	gene
gene::286362	OR13C9	gene
gene::286365	OR13D1	gene
gene::286380	FOXD4L3	gene
gene::286382	LOC286382	gene
gene::2864	FFAR1	gene
gene::286410	ATP11C	gene
gene::286436	H2BFM	gene
gene::286451	YIPF6	gene
gene::286464	CFAP47	gene
gene::286499	FAM133A	gene
gene::2865	FFAR3	gene
gene::286514	MAGEB18	gene
gene::286527	TMSB15B	gene
gene::286530	P2RY8	gene
gene::286676	ILDR1	gene
gene::2867	FFAR2	gene
gene::286749	STON1-GTF2A1L	gene
gene::286753	TUSC5	gene
gene::2868	GRK4	gene
gene::286826	LIN9	gene
gene::286827	TRIM59	gene
gene::286887	KRT6C	gene
gene::2869	GRK5	gene
gene::287	ANK2	gene
gene::2870	GRK6	gene
gene::287015	TRIM42	gene
gene::2872	MKNK2	gene
gene::2873	GPS1	gene
gene::2874	GPS2	gene
gene::2875	GPT	gene
gene::2876	GPX1	gene
gene::2877	GPX2	gene
gene::2878	GPX3	gene
gene::2879	GPX4	gene
gene::288	ANK3	gene
gene::2880	GPX5	gene
gene::2882	GPX7	gene
gene::2885	GRB2	gene
gene::2886	GRB7	gene
gene::2887	GRB10	gene
gene::2888	GRB14	gene
gene::2889	RAPGEF1	gene
gene::2890	GRIA1	gene
gene::2891	GRIA2	gene
gene::2892	GRIA3	gene
gene::2893	GRIA4	gene
gene::2894	GRID1	gene
gene::2895	GRID2	gene
gene::28951	TRIB2	gene
gene::28952	CCDC22	gene
gene::28954	REM1	gene
gene::28955	DEXI	gene
gene::28956	LAMTOR2	gene
gene::28957	MRPS28	gene
gene::28958	COA3	gene
gene::28959	TMEM176B	gene
gene::2896	GRN	gene
gene::28960	DCPS	gene
gene::28962	OSTM1	gene
gene::28964	GIT1	gene
gene::28965	SLC27A6	gene
gene::28966	SNX24	gene
gene::28968	SLC6A16	gene
gene::28969	BZW2	gene
gene::2897	GRIK1	gene
gene::28970	C11orf54	gene
gene::28971	AAMDC	gene
gene::28972	SPCS1	gene
gene::28973	MRPS18B	gene
gene::28974	C19orf53	gene
gene::28976	ACAD9	gene
gene::28977	MRPL42	gene
gene::28978	TMEM14A	gene
gene::2898	GRIK2	gene
gene::28981	IFT81	gene
gene::28982	FLVCR1	gene
gene::28983	TMPRSS11E	gene
gene::28984	RGCC	gene
gene::28985	MCTS1	gene
gene::28986	MAGEH1	gene
gene::28987	NOB1	gene
gene::28988	DBNL	gene
gene::28989	NTMT1	gene
gene::2899	GRIK3	gene
gene::28990	ASTE1	gene
gene::28991	COMMD5	gene
gene::28992	MACROD1	gene
gene::28996	HIPK2	gene
gene::28998	MRPL13	gene
gene::28999	KLF15	gene
gene::29	ABR	gene
gene::290	ANPEP	gene
gene::2900	GRIK4	gene
gene::2901	GRIK5	gene
gene::29015	SLC43A3	gene
gene::2902	GRIN1	gene
gene::29028	ATAD2	gene
gene::2903	GRIN2A	gene
gene::29035	C16orf72	gene
gene::2904	GRIN2B	gene
gene::2905	GRIN2C	gene
gene::29057	FAM156A	gene
gene::29058	TMEM230	gene
gene::2906	GRIN2D	gene
gene::29062	WDR91	gene
gene::29063	ZCCHC4	gene
gene::29066	ZC3H7A	gene
gene::29068	ZBTB44	gene
gene::2907	GRINA	gene
gene::29070	CCDC113	gene
gene::29071	C1GALT1C1	gene
gene::29072	SETD2	gene
gene::29074	MRPL18	gene
gene::29078	NDUFAF4	gene
gene::29079	MED4	gene
gene::2908	NR3C1	gene
gene::29080	CCDC59	gene
gene::29081	METTL5	gene
gene::29082	CHMP4A	gene
gene::29083	GTPBP8	gene
gene::29085	PHPT1	gene
gene::29086	BABAM1	gene
gene::29087	THYN1	gene
gene::29088	MRPL15	gene
gene::29089	UBE2T	gene
gene::2909	ARHGAP35	gene
gene::29090	TIMM21	gene
gene::29091	STXBP6	gene
gene::29093	MRPL22	gene
gene::29094	LGALSL	gene
gene::29095	ORMDL2	gene
gene::29097	CNIH4	gene
gene::29098	RANGRF	gene
gene::29099	COMMD9	gene
gene::291	SLC25A4	gene
gene::29100	TMEM208	gene
gene::29101	SSU72	gene
gene::29102	DROSHA	gene
gene::29103	DNAJC15	gene
gene::29104	N6AMT1	gene
gene::29105	CFAP20	gene
gene::29106	SCG3	gene
gene::29107	NXT1	gene
gene::29108	PYCARD	gene
gene::29109	FHOD1	gene
gene::2911	GRM1	gene
gene::29110	TBK1	gene
gene::29113	C6orf15	gene
gene::29114	TAGLN3	gene
gene::29115	SAP30BP	gene
gene::29116	MYLIP	gene
gene::29117	BRD7	gene
gene::29118	DDX25	gene
gene::29119	CTNNA3	gene
gene::2912	GRM2	gene
gene::29121	CLEC2D	gene
gene::29122	PRSS50	gene
gene::29123	ANKRD11	gene
gene::29124	LGALS13	gene
gene::29125	C11orf21	gene
gene::29126	CD274	gene
gene::29127	RACGAP1	gene
gene::29128	UHRF1	gene
gene::2913	GRM3	gene
gene::2914	GRM4	gene
gene::2915	GRM5	gene
gene::2916	GRM6	gene
gene::2917	GRM7	gene
gene::2918	GRM8	gene
gene::2919	CXCL1	gene
gene::292	SLC25A5	gene
gene::2920	CXCL2	gene
gene::2921	CXCL3	gene
gene::2922	GRP	gene
gene::2923	PDIA3	gene
gene::2925	GRPR	gene
gene::2926	GRSF1	gene
gene::2928	GSC2	gene
gene::293	SLC25A6	gene
