abbrev	attempts	complete	cumulative_attempts	duplicate	excluded	metaedge	same_edge	self_loop	unchanged	undirected_duplicate	permutation
DaG	6311	0.99994	63110	0.21486	0	Disease - associates - Gene	0	0	0.11558	0	3
DaG	4	1	63114	0	0	Disease - associates - Gene	0	0	0.11558	0	3
DrD	272	0.10018	271	0.26471	0	Disease - resembles - Disease	0	0.0036765	0.52855	0.080882	3
DrD	271	0.2	542	0.26199	0	Disease - resembles - Disease	0	0.02214	0.3186	0.077491	3
DrD	271	0.29982	813	0.22878	0	Disease - resembles - Disease	0	0.01107	0.22468	0.070111	3
DrD	271	0.39963	1084	0.20295	0	Disease - resembles - Disease	0.00369	0.01845	0.19153	0.066421	3
DrD	271	0.49945	1355	0.20664	0	Disease - resembles - Disease	0	0.01107	0.15285	0.077491	3
DrD	271	0.59926	1626	0.25092	0	Disease - resembles - Disease	0	0.02214	0.14549	0.0369	3
DrD	271	0.7989	2168	0.46494	0	Disease - resembles - Disease	0.0073801	0.02952	0.13628	0.15129	3
DrD	271	0.89871	2439	0.26568	0	Disease - resembles - Disease	0	0.02583	0.11971	0.04428	3
DrD	271	0.99853	2710	0.21771	0	Disease - resembles - Disease	0	0.01476	0.13628	0.059041	3
DrD	4	1	2714	0	0	Disease - resembles - Disease	0	0	0.13628	0	3
CcSE	69473	0.1	69472	0.59992	0	Compound - causes - Side Effect	0	0	0.70418	0	3
CcSE	69472	0.2	138944	0.60295	0	Compound - causes - Side Effect	0	0	0.54483	0	3
CcSE	69472	0.3	208416	0.59936	0	Compound - causes - Side Effect	1.4394e-05	0	0.45481	0	3
CcSE	69472	0.4	277888	0.60269	0	Compound - causes - Side Effect	1.4394e-05	0	0.4044	0	3
CcSE	69472	0.5	347360	0.59775	0	Compound - causes - Side Effect	1.4394e-05	0	0.37561	0	3
CcSE	69472	0.6	416832	0.59801	0	Compound - causes - Side Effect	1.4394e-05	0	0.36004	0	3
CcSE	69472	0.7	486304	0.59988	0	Compound - causes - Side Effect	0	0	0.35016	0	3
CcSE	69472	0.8	555776	0.59903	0	Compound - causes - Side Effect	0	0	0.34359	0	3
CcSE	69472	0.9	625248	0.60034	0	Compound - causes - Side Effect	2.8789e-05	0	0.3407	0	3
CcSE	69471	1	694719	0.59675	0	Compound - causes - Side Effect	0	0	0.33853	0	3
DuG	25144	0.1	25143	0.43887	0	Disease - upregulates - Gene	0	0	0.60682	0	3
DuG	25143	0.2	50286	0.44239	0	Disease - upregulates - Gene	3.9773e-05	0	0.42679	0	3
DuG	25143	0.3	75429	0.43579	0	Disease - upregulates - Gene	0	0	0.34045	0	3
DuG	25143	0.4	100572	0.44211	0	Disease - upregulates - Gene	3.9773e-05	0	0.29894	0	3
DuG	25143	0.49999	125715	0.43615	0	Disease - upregulates - Gene	3.9773e-05	0	0.28003	0	3
DuG	25143	0.59999	150858	0.44072	0	Disease - upregulates - Gene	3.9773e-05	0	0.2723	0	3
DuG	25143	0.69999	176001	0.44048	0	Disease - upregulates - Gene	3.9773e-05	0	0.27094	0	3
DuG	25143	0.79999	201144	0.43674	0	Disease - upregulates - Gene	0	0	0.26796	0	3
DuG	25143	0.89999	226287	0.43849	0	Disease - upregulates - Gene	0	0	0.26804	0	3
DuG	25143	0.99998	251430	0.43559	0	Disease - upregulates - Gene	0	0	0.26641	0	3
DuG	4	1	251434	0.25	0	Disease - upregulates - Gene	0	0	0.26643	0	3
DpS	1679	0.10003	1678	0.30137	0	Disease - presents - Symptom	0	0	0.52815	0	3
DpS	1678	0.2	3356	0.30751	0	Disease - presents - Symptom	0	0	0.31903	0	3
DpS	1678	0.29997	5034	0.3081	0	Disease - presents - Symptom	0	0	0.23175	0	3
DpS	1678	0.39994	6712	0.29619	0	Disease - presents - Symptom	0.00059595	0	0.19214	0	3
DpS	1678	0.49991	8390	0.30334	0	Disease - presents - Symptom	0	0	0.17337	0	3
DpS	1678	0.59988	10068	0.28665	0	Disease - presents - Symptom	0.0011919	0	0.16592	0	3
DpS	1678	0.69985	11746	0.28844	0	Disease - presents - Symptom	0	0	0.16175	0	3
DpS	1678	0.79982	13424	0.32241	0	Disease - presents - Symptom	0	0	0.17069	0	3
DpS	1678	0.89979	15102	0.30691	0	Disease - presents - Symptom	0	0	0.16265	0	3
DpS	1678	0.99976	16780	0.28188	0	Disease - presents - Symptom	0	0	0.16384	0	3
DpS	4	1	16784	0.25	0	Disease - presents - Symptom	0	0	0.16443	0	3
CpD	196	0.10051	195	0.14796	0	Compound - palliates - Disease	0	0	0.41538	0	3
CpD	195	0.20051	390	0.20513	0	Compound - palliates - Disease	0	0	0.24359	0	3
CpD	195	0.30051	585	0.10769	0	Compound - palliates - Disease	0	0	0.14359	0	3
CpD	195	0.40051	780	0.14872	0	Compound - palliates - Disease	0.010256	0	0.12564	0	3
CpD	195	0.50051	975	0.19487	0	Compound - palliates - Disease	0	0	0.12308	0	3
CpD	195	0.60051	1170	0.1641	0	Compound - palliates - Disease	0.0051282	0	0.097436	0	3
CpD	195	0.70051	1365	0.15897	0	Compound - palliates - Disease	0	0	0.11795	0	3
CpD	195	0.80051	1560	0.15385	0	Compound - palliates - Disease	0.0051282	0	0.10769	0	3
CpD	195	0.90051	1755	0.16923	0	Compound - palliates - Disease	0.0051282	0	0.10513	0	3
CpD	194	1	1949	0.15464	0	Compound - palliates - Disease	0	0	0.11026	0	3
GcG	30846	0.1	30845	0.04597	0	Gene - covaries - Gene	0	0.00055112	0.39627	0.013357	3
GcG	30845	0.2	61690	0.046588	0	Gene - covaries - Gene	0	0.00051872	0.16525	0.012385	3
GcG	30845	0.3	92535	0.046231	0	Gene - covaries - Gene	0	0.00061598	0.075312	0.012482	3
GcG	30845	0.4	123380	0.044772	0	Gene - covaries - Gene	0	0.00087534	0.043313	0.011606	3
GcG	30845	0.5	154225	0.04769	0	Gene - covaries - Gene	3.242e-05	0.00071324	0.030232	0.012222	3
GcG	30845	0.6	185070	0.045648	0	Gene - covaries - Gene	6.484e-05	0.001005	0.02485	0.01313	3
GcG	30845	0.7	215915	0.046264	0	Gene - covaries - Gene	0	0.00035662	0.023926	0.013195	3
GcG	30845	0.8	246760	0.048209	0	Gene - covaries - Gene	0	0.00084292	0.022986	0.012871	3
GcG	30845	0.9	277605	0.048112	0	Gene - covaries - Gene	0	0.00061598	0.023472	0.011769	3
GcG	30844	1	308449	0.0462	0	Gene - covaries - Gene	0	0.00051874	0.023472	0.012709	3
CbG	5786	0.10001	5785	0.21327	0	Compound - binds - Gene	0	0	0.47524	0	3
CbG	5785	0.2	11570	0.20363	0	Compound - binds - Gene	0	0	0.25737	0	3
CbG	5785	0.29999	17355	0.20277	0	Compound - binds - Gene	0	0	0.16299	0	3
CbG	5785	0.39998	23140	0.21003	0	Compound - binds - Gene	0	0	0.12877	0	3
CbG	5785	0.49997	28925	0.21158	0	Compound - binds - Gene	0.00017286	0	0.11451	0	3
CbG	5785	0.59997	34710	0.20449	0	Compound - binds - Gene	0	0	0.10656	0	3
CbG	5785	0.69996	40495	0.20104	0	Compound - binds - Gene	0.00017286	0	0.10544	0	3
CbG	5785	0.79995	46280	0.20847	0	Compound - binds - Gene	0	0	0.10423	0	3
CbG	5785	0.89994	52065	0.21919	0	Compound - binds - Gene	0	0	0.10405	0	3
CbG	5785	0.99993	57850	0.20951	0	Compound - binds - Gene	0.00017286	0	0.10353	0	3
CbG	4	1	57854	0	0	Compound - binds - Gene	0	0	0.10353	0	3
PBrG	183261	0.1	183260	0.082342	0	Perturbation - regulates - Gene	0	0	0.40867	0	3
PBrG	183260	0.2	366520	0.082653	0	Perturbation - regulates - Gene	5.4567e-06	0	0.18311	0	3
PBrG	183260	0.3	549780	0.082315	0	Perturbation - regulates - Gene	0	0	0.096532	0	3
PBrG	183260	0.4	733040	0.081212	0	Perturbation - regulates - Gene	5.4567e-06	0	0.062428	0	3
PBrG	183260	0.5	916300	0.082691	0	Perturbation - regulates - Gene	5.4567e-06	0	0.049724	0	3
PBrG	183260	0.6	1099560	0.082528	0	Perturbation - regulates - Gene	0	0	0.044745	0	3
PBrG	183260	0.7	1282820	0.081873	0	Perturbation - regulates - Gene	0	0	0.043015	0	3
PBrG	183260	0.8	1466080	0.081622	0	Perturbation - regulates - Gene	0	0	0.042194	0	3
PBrG	183260	0.9	1649340	0.081742	0	Perturbation - regulates - Gene	0	0	0.041692	0	3
PBrG	183259	1	1832599	0.081519	0	Perturbation - regulates - Gene	5.4568e-06	0	0.041313	0	3
GpPW	39023	0.1	39022	0.10527	0	Gene - participates - Pathway	0	0	0.42131	0	3
GpPW	39022	0.2	78044	0.10481	0	Gene - participates - Pathway	0	0	0.1958	0	3
GpPW	39022	0.3	117066	0.10653	0	Gene - participates - Pathway	2.5627e-05	0	0.10926	0	3
GpPW	39022	0.4	156088	0.10481	0	Gene - participates - Pathway	0	0	0.072112	0	3
GpPW	39022	0.5	195110	0.10417	0	Gene - participates - Pathway	0	0	0.058966	0	3
GpPW	39022	0.59999	234132	0.10666	0	Gene - participates - Pathway	5.1253e-05	0	0.055225	0	3
GpPW	39022	0.69999	273154	0.10533	0	Gene - participates - Pathway	2.5627e-05	0	0.053546	0	3
GpPW	39022	0.79999	312176	0.10576	0	Gene - participates - Pathway	5.1253e-05	0	0.051637	0	3
GpPW	39022	0.89999	351198	0.10553	0	Gene - participates - Pathway	2.5627e-05	0	0.050074	0	3
GpPW	39022	0.99999	390220	0.10381	0	Gene - participates - Pathway	2.5627e-05	0	0.050804	0	3
GpPW	4	1	390224	0	0	Gene - participates - Pathway	0	0	0.050804	0	3
CrC	3244	0.10003	3243	0.048089	0	Compound - resembles - Compound	0	0.001233	0.39269	0.010789	3
CrC	3243	0.20003	6486	0.048412	0	Compound - resembles - Compound	0	0.0033919	0.16698	0.015418	3
CrC	3243	0.30003	9729	0.053962	0	Compound - resembles - Compound	0	0.0012334	0.086494	0.012643	3
CrC	3243	0.40003	12972	0.050879	0	Compound - resembles - Compound	0	0.0030836	0.047487	0.011409	3
CrC	3243	0.50003	16215	0.049954	0	Compound - resembles - Compound	0	0.00092507	0.032686	0.010484	3
CrC	3243	0.60003	19458	0.044712	0	Compound - resembles - Compound	0	0.00092507	0.030373	0.013568	3
CrC	3243	0.70003	22701	0.05057	0	Compound - resembles - Compound	0	0.0027752	0.030836	0.013259	3
CrC	3243	0.80003	25944	0.047795	0	Compound - resembles - Compound	0.00030836	0.0033919	0.026827	0.0095591	3
CrC	3243	0.90003	29187	0.051804	0	Compound - resembles - Compound	0	0.0018501	0.026673	0.0092507	3
CrC	3242	1	32429	0.053979	0	Compound - resembles - Compound	0	0.0024676	0.026519	0.012647	3
CtD	378	0.10013	377	0.19577	0	Compound - treats - Disease	0	0	0.48742	0	3
CtD	377	0.2	754	0.22812	0	Compound - treats - Disease	0	0	0.27682	0	3
CtD	377	0.29987	1131	0.19098	0	Compound - treats - Disease	0.0026525	0	0.2	0	3
CtD	377	0.39974	1508	0.20424	0	Compound - treats - Disease	0.0026525	0	0.15099	0	3
CtD	377	0.4996	1885	0.2122	0	Compound - treats - Disease	0.005305	0	0.14702	0	3
CtD	377	0.59947	2262	0.22546	0	Compound - treats - Disease	0	0	0.1351	0	3
CtD	377	0.69934	2639	0.22016	0	Compound - treats - Disease	0	0	0.1351	0	3
CtD	377	0.79921	3016	0.2122	0	Compound - treats - Disease	0	0	0.13113	0	3
CtD	377	0.89907	3393	0.23342	0	Compound - treats - Disease	0	0	0.11656	0	3
CtD	377	0.99894	3770	0.20424	0	Compound - treats - Disease	0.0026525	0	0.11523	0	3
CtD	4	1	3774	0.25	0	Compound - treats - Disease	0	0	0.11391	0	3
CuG	16035	0.1	16034	0.44104	0	Compound - upregulates - Gene	0	0	0.60563	0	3
CuG	16034	0.2	32068	0.44518	0	Compound - upregulates - Gene	0	0	0.41682	0	3
CuG	16034	0.3	48102	0.43476	0	Compound - upregulates - Gene	6.2367e-05	0	0.32598	0	3
CuG	16034	0.39999	64136	0.4415	0	Compound - upregulates - Gene	0	0	0.28052	0	3
CuG	16034	0.49999	80170	0.44125	0	Compound - upregulates - Gene	6.2367e-05	0	0.25451	0	3
CuG	16034	0.59999	96204	0.43595	0	Compound - upregulates - Gene	6.2367e-05	0	0.24628	0	3
CuG	16034	0.69998	112238	0.44424	0	Compound - upregulates - Gene	0	0	0.23908	0	3
CuG	16034	0.79998	128272	0.42934	0	Compound - upregulates - Gene	6.2367e-05	0	0.23478	0	3
CuG	16034	0.89998	144306	0.44331	0	Compound - upregulates - Gene	0	0	0.23403	0	3
CuG	16034	0.99998	160340	0.42984	0	Compound - upregulates - Gene	0	0	0.23306	0	3
CuG	4	1	160344	0.5	0	Compound - upregulates - Gene	0	0	0.23306	0	3
GpBP	279753	0.1	279752	0.11641	0	Gene - participates - Biological Process	0	0	0.42689	0	3
GpBP	279752	0.2	559504	0.116	0	Gene - participates - Biological Process	3.5746e-06	0	0.20241	0	3
GpBP	279752	0.3	839256	0.1154	0	Gene - participates - Biological Process	3.5746e-06	0	0.1146	0	3
GpBP	279752	0.4	1119008	0.11438	0	Gene - participates - Biological Process	3.5746e-06	0	0.079551	0	3
GpBP	279752	0.5	1398760	0.11575	0	Gene - participates - Biological Process	3.5746e-06	0	0.066096	0	3
GpBP	279752	0.6	1678512	0.11567	0	Gene - participates - Biological Process	7.1492e-06	0	0.060933	0	3
GpBP	279752	0.7	1958264	0.11531	0	Gene - participates - Biological Process	3.5746e-06	0	0.059068	0	3
GpBP	279752	0.8	2238016	0.1156	0	Gene - participates - Biological Process	0	0	0.058527	0	3
GpBP	279752	0.9	2517768	0.11585	0	Gene - participates - Biological Process	0	0	0.058082	0	3
GpBP	279751	1	2797519	0.11596	0	Gene - participates - Biological Process	3.5746e-06	0	0.057807	0	3
AuG	48925	0.1	48924	0.43407	0	Anatomy - upregulates - Gene	0	0	0.60481	0	3
AuG	48924	0.2	97848	0.43361	0	Anatomy - upregulates - Gene	0	0	0.42105	0	3
AuG	48924	0.3	146772	0.435	0	Anatomy - upregulates - Gene	4.088e-05	0	0.33511	0	3
AuG	48924	0.4	195696	0.43196	0	Anatomy - upregulates - Gene	2.044e-05	0	0.29363	0	3
AuG	48924	0.5	244620	0.43539	0	Anatomy - upregulates - Gene	0	0	0.27459	0	3
AuG	48924	0.6	293544	0.43472	0	Anatomy - upregulates - Gene	2.044e-05	0	0.26562	0	3
AuG	48924	0.7	342468	0.43059	0	Anatomy - upregulates - Gene	2.044e-05	0	0.26233	0	3
AuG	48924	0.8	391392	0.432	0	Anatomy - upregulates - Gene	2.044e-05	0	0.2584	0	3
AuG	48924	0.9	440316	0.43335	0	Anatomy - upregulates - Gene	0	0	0.25781	0	3
AuG	48923	1	489239	0.4318	0	Anatomy - upregulates - Gene	0	0	0.25938	0	3
GiG	73583	0.1	73582	0.13492	0	Gene - interacts - Gene	0	0.0018347	0.46182	0.051044	3
GiG	73582	0.2	147164	0.1363	0	Gene - interacts - Gene	1.359e-05	0.0022152	0.23857	0.050053	3
GiG	73582	0.3	220746	0.13415	0	Gene - interacts - Gene	2.7181e-05	0.0022288	0.14356	0.050012	3
GiG	73582	0.4	294328	0.13537	0	Gene - interacts - Gene	1.359e-05	0.0020929	0.10375	0.04989	3
GiG	73582	0.5	367910	0.13332	0	Gene - interacts - Gene	2.7181e-05	0.0017939	0.086156	0.049346	3
GiG	73582	0.6	441492	0.13195	0	Gene - interacts - Gene	1.359e-05	0.0022424	0.078076	0.050257	3
GiG	73582	0.7	515074	0.13501	0	Gene - interacts - Gene	0	0.0019026	0.073095	0.049876	3
GiG	73582	0.8	588656	0.13494	0	Gene - interacts - Gene	1.359e-05	0.0022424	0.071437	0.051249	3
GiG	73582	0.9	662238	0.13672	0	Gene - interacts - Gene	0	0.0022968	0.07018	0.050338	3
GiG	73581	1	735819	0.13316	0	Gene - interacts - Gene	1.359e-05	0.0017396	0.068692	0.050203	3
Gr>G	181156	0.1	181155	0.35409	0	Gene > regulates > Gene	0	0.00043609	0.55534	0	3
Gr>G	181155	0.2	362310	0.35465	0	Gene > regulates > Gene	0	0.00046921	0.35144	0	3
Gr>G	181155	0.3	543465	0.35639	0	Gene > regulates > Gene	5.5201e-06	0.00041953	0.25755	0	3
Gr>G	181155	0.4	724620	0.35517	0	Gene > regulates > Gene	1.104e-05	0.00038641	0.21322	0	3
Gr>G	181155	0.5	905775	0.35425	0	Gene > regulates > Gene	0	0.00044161	0.19196	0	3
Gr>G	181155	0.6	1086930	0.35495	0	Gene > regulates > Gene	0	0.00040849	0.18152	0	3
Gr>G	181155	0.7	1268085	0.35278	0	Gene > regulates > Gene	0	0.00043609	0.17628	0	3
Gr>G	181155	0.8	1449240	0.35619	0	Gene > regulates > Gene	5.5201e-06	0.00045817	0.17378	0	3
Gr>G	181155	0.9	1630395	0.35293	0	Gene > regulates > Gene	0	0.00047473	0.17276	0	3
Gr>G	181154	1	1811549	0.3558	0	Gene > regulates > Gene	5.5202e-06	0.00043057	0.17188	0	3
AeG	263204	0.1	263203	0.90653	0	Anatomy - expresses - Gene	3.7993e-06	0	0.91962	0	3
AeG	263203	0.2	526406	0.90609	0	Anatomy - expresses - Gene	7.5987e-06	0	0.85936	0	3
AeG	263203	0.3	789609	0.9066	0	Anatomy - expresses - Gene	7.5987e-06	0	0.81481	0	3
AeG	263203	0.4	1052812	0.90568	0	Anatomy - expresses - Gene	3.7993e-06	0	0.78098	0	3
AeG	263203	0.5	1316015	0.90645	0	Anatomy - expresses - Gene	3.7993e-06	0	0.75548	0	3
AeG	263203	0.6	1579218	0.90638	0	Anatomy - expresses - Gene	7.5987e-06	0	0.73619	0	3
AeG	263203	0.7	1842421	0.90662	0	Anatomy - expresses - Gene	3.7993e-06	0	0.72119	0	3
AeG	263203	0.8	2105624	0.90628	0	Anatomy - expresses - Gene	3.7993e-06	0	0.71005	0	3
AeG	263203	0.9	2368827	0.90502	0	Anatomy - expresses - Gene	0	0	0.70127	0	3
AeG	263203	1	2632030	0.90643	0	Anatomy - expresses - Gene	7.5987e-06	0	0.69448	0	3
AeG	4	1	2632034	0.75	0	Anatomy - expresses - Gene	0	0	0.69448	0	3
GpMF	48612	0.1	48611	0.079857	0	Gene - participates - Molecular Function	0	0	0.40772	0	3
GpMF	48611	0.2	97222	0.079077	0	Gene - participates - Molecular Function	0	0	0.18193	0	3
GpMF	48611	0.3	145833	0.080496	0	Gene - participates - Molecular Function	0	0	0.097231	0	3
GpMF	48611	0.4	194444	0.07774	0	Gene - participates - Molecular Function	0	0	0.062023	0	3
GpMF	48611	0.5	243055	0.079138	0	Gene - participates - Molecular Function	0	0	0.051058	0	3
GpMF	48611	0.6	291666	0.078254	0	Gene - participates - Molecular Function	6.1714e-05	0	0.045052	0	3
GpMF	48611	0.7	340277	0.078316	0	Gene - participates - Molecular Function	0	0	0.042912	0	3
GpMF	48611	0.8	388888	0.080085	0	Gene - participates - Molecular Function	2.0571e-05	0	0.042418	0	3
GpMF	48611	0.9	437499	0.08173	0	Gene - participates - Molecular Function	2.0571e-05	0	0.04139	0	3
GpMF	48610	1	486109	0.079675	0	Gene - participates - Molecular Function	2.0572e-05	0	0.04069	0	3
DdG	24345	0.1	24344	0.40641	0	Disease - downregulates - Gene	0	0	0.59101	0	3
DdG	24344	0.2	48688	0.40359	0	Disease - downregulates - Gene	4.1078e-05	0	0.40357	0	3
DdG	24344	0.3	73032	0.40182	0	Disease - downregulates - Gene	0	0	0.31842	0	3
DdG	24344	0.4	97376	0.40445	0	Disease - downregulates - Gene	0	0	0.2788	0	3
DdG	24344	0.5	121720	0.40281	0	Disease - downregulates - Gene	4.1078e-05	0	0.26177	0	3
DdG	24344	0.6	146064	0.40544	0	Disease - downregulates - Gene	8.2156e-05	0	0.25474	0	3
DdG	24344	0.7	170408	0.40326	0	Disease - downregulates - Gene	4.1078e-05	0	0.24994	0	3
DdG	24344	0.8	194752	0.40388	0	Disease - downregulates - Gene	0	0	0.24875	0	3
DdG	24344	0.9	219096	0.39911	0	Disease - downregulates - Gene	0	0	0.24591	0	3
DdG	24343	1	243439	0.39933	0	Disease - downregulates - Gene	0	0	0.24484	0	3
CdG	18199	0.10001	18198	0.50591	0	Compound - downregulates - Gene	0	0	0.64386	0	3
CdG	18198	0.20001	36396	0.50467	0	Compound - downregulates - Gene	0	0	0.46596	0	3
CdG	18198	0.30001	54594	0.51121	0	Compound - downregulates - Gene	0	0	0.37441	0	3
CdG	18198	0.40001	72792	0.5117	0	Compound - downregulates - Gene	5.4951e-05	0	0.32715	0	3
CdG	18198	0.50001	90990	0.50143	0	Compound - downregulates - Gene	5.4951e-05	0	0.29954	0	3
CdG	18198	0.60001	109188	0.5006	0	Compound - downregulates - Gene	5.4951e-05	0	0.28393	0	3
CdG	18198	0.70001	127386	0.50027	0	Compound - downregulates - Gene	0	0	0.27824	0	3
CdG	18198	0.80001	145584	0.50192	0	Compound - downregulates - Gene	0	0	0.2711	0	3
CdG	18198	0.90001	163782	0.50016	0	Compound - downregulates - Gene	0	0	0.268	0	3
CdG	18197	1	181979	0.5058	0	Compound - downregulates - Gene	5.4954e-05	0	0.26602	0	3
AdG	51121	0.1	51120	0.5594	0	Anatomy - downregulates - Gene	0	0	0.67938	0	3
AdG	51120	0.2	102240	0.55775	0	Anatomy - downregulates - Gene	0	0	0.51506	0	3
AdG	51120	0.3	153360	0.56017	0	Anatomy - downregulates - Gene	3.9124e-05	0	0.43126	0	3
AdG	51120	0.4	204480	0.55814	0	Anatomy - downregulates - Gene	1.9562e-05	0	0.38815	0	3
AdG	51120	0.5	255600	0.56125	0	Anatomy - downregulates - Gene	0	0	0.36684	0	3
AdG	51120	0.6	306720	0.56166	0	Anatomy - downregulates - Gene	1.9562e-05	0	0.35543	0	3
AdG	51120	0.7	357840	0.5591	0	Anatomy - downregulates - Gene	1.9562e-05	0	0.35067	0	3
AdG	51120	0.8	408960	0.56187	0	Anatomy - downregulates - Gene	0	0	0.34609	0	3
AdG	51120	0.9	460080	0.56371	0	Anatomy - downregulates - Gene	0	0	0.34389	0	3
AdG	51119	1	511199	0.55739	0	Anatomy - downregulates - Gene	0	0	0.34275	0	3
DlA	1802	0.10006	1801	0.23141	0	Disease - localizes - Anatomy	0.00055494	0	0.48473	0	3
DlA	1801	0.20006	3602	0.25652	0	Disease - localizes - Anatomy	0.00055525	0	0.27901	0	3
DlA	1801	0.30006	5403	0.23431	0	Disease - localizes - Anatomy	0	0	0.18795	0	3
DlA	1801	0.40006	7204	0.24542	0	Disease - localizes - Anatomy	0.0011105	0	0.15741	0	3
DlA	1801	0.50006	9005	0.24708	0	Disease - localizes - Anatomy	0	0	0.15353	0	3
DlA	1801	0.60006	10806	0.22821	0	Disease - localizes - Anatomy	0.00055525	0	0.1402	0	3
DlA	1801	0.70006	12607	0.24542	0	Disease - localizes - Anatomy	0	0	0.13742	0	3
DlA	1801	0.80006	14408	0.25042	0	Disease - localizes - Anatomy	0	0	0.1327	0	3
DlA	1801	0.90006	16209	0.23209	0	Disease - localizes - Anatomy	0	0	0.13937	0	3
DlA	1800	1	18009	0.24222	0	Disease - localizes - Anatomy	0	0	0.13548	0	3
PCiC	5480	0.10001	5479	0.12026	0	Pharmacologic Class - includes - Compound	0	0	0.42933	0	4
PCiC	5479	0.2	10958	0.11261	0	Pharmacologic Class - includes - Compound	0	0	0.20577	0	4
PCiC	5479	0.29999	16437	0.11188	0	Pharmacologic Class - includes - Compound	0.00018252	0	0.11598	0	4
PCiC	5479	0.39998	21916	0.11717	0	Pharmacologic Class - includes - Compound	0	0	0.083676	0	4
PCiC	5479	0.49997	27395	0.11608	0	Pharmacologic Class - includes - Compound	0.00018252	0	0.066156	0	4
PCiC	5479	0.59996	32874	0.11991	0	Pharmacologic Class - includes - Compound	0.00036503	0	0.060498	0	4
PCiC	5479	0.69995	38353	0.11553	0	Pharmacologic Class - includes - Compound	0	0	0.062232	0	4
PCiC	5479	0.79995	43832	0.10969	0	Pharmacologic Class - includes - Compound	0	0	0.061502	0	4
PCiC	5479	0.89994	49311	0.10768	0	Pharmacologic Class - includes - Compound	0.00018252	0	0.059403	0	4
PCiC	5479	0.99993	54790	0.11352	0	Pharmacologic Class - includes - Compound	0.00018252	0	0.060316	0	4
PCiC	4	1	54794	0.5	0	Pharmacologic Class - includes - Compound	0	0	0.060407	0	4
GpCC	36784	0.1	36783	0.11399	0	Gene - participates - Cellular Component	0	0	0.42529	0	4
GpCC	36783	0.2	73566	0.11511	0	Gene - participates - Cellular Component	2.7186e-05	0	0.2011	0	4
GpCC	36783	0.3	110349	0.11263	0	Gene - participates - Cellular Component	2.7186e-05	0	0.1141	0	4
GpCC	36783	0.4	147132	0.11119	0	Gene - participates - Cellular Component	0	0	0.080227	0	4
GpCC	36783	0.5	183915	0.11576	0	Gene - participates - Cellular Component	0	0	0.067368	0	4
GpCC	36783	0.6	220698	0.11622	0	Gene - participates - Cellular Component	0	0	0.064201	0	4
GpCC	36783	0.7	257481	0.11141	0	Gene - participates - Cellular Component	2.7186e-05	0	0.060966	0	4
GpCC	36783	0.8	294264	0.11402	0	Gene - participates - Cellular Component	5.4373e-05	0	0.059661	0	4
GpCC	36783	0.9	331047	0.11315	0	Gene - participates - Cellular Component	5.4373e-05	0	0.060286	0	4
GpCC	36782	1	367829	0.11367	0	Gene - participates - Cellular Component	0	0	0.059905	0	4
DaG	6312	0.10001	6311	0.21562	0	Disease - associates - Gene	0.00015843	0	0.48158	0	4
DaG	6311	0.2	12622	0.21011	0	Disease - associates - Gene	0	0	0.26832	0	4
DaG	6311	0.29999	18933	0.21344	0	Disease - associates - Gene	0	0	0.18015	0	4
DaG	6311	0.39998	25244	0.21138	0	Disease - associates - Gene	0	0	0.14569	0	4
DaG	6311	0.49998	31555	0.21122	0	Disease - associates - Gene	0	0	0.12271	0	4
DaG	6311	0.59997	37866	0.21122	0	Disease - associates - Gene	0.00015845	0	0.11836	0	4
DaG	6311	0.69996	44177	0.20979	0	Disease - associates - Gene	0	0	0.11693	0	4
DaG	6311	0.79995	50488	0.20472	0	Disease - associates - Gene	0	0	0.11313	0	4
DaG	6311	0.89994	56799	0.20916	0	Disease - associates - Gene	0	0	0.1136	0	4
DaG	6311	0.99994	63110	0.20948	0	Disease - associates - Gene	0.00015845	0	0.11582	0	4
DaG	4	1	63114	0.5	0	Disease - associates - Gene	0	0	0.11582	0	4
DrD	272	0.10018	271	0.20956	0	Disease - resembles - Disease	0	0.018382	0.52302	0.080882	4
DrD	271	0.2	542	0.22509	0	Disease - resembles - Disease	0.0073801	0.0073801	0.31492	0.070111	4
DrD	271	0.29982	813	0.22878	0	Disease - resembles - Disease	0	0.0073801	0.21731	0.02952	4
DrD	271	0.39963	1084	0.23616	0	Disease - resembles - Disease	0	0.01845	0.18969	0.066421	4
DrD	271	0.49945	1355	0.2214	0	Disease - resembles - Disease	0.00369	0.01107	0.1547	0.062731	4
DrD	271	0.59926	1626	0.26937	0	Disease - resembles - Disease	0	0.0073801	0.13812	0.066421	4
DrD	271	0.69908	1897	0.2583	0	Disease - resembles - Disease	0	0.01476	0.12707	0.051661	4
DrD	271	0.7989	2168	0.23616	0	Disease - resembles - Disease	0.0073801	0.01845	0.11971	0.081181	4
DrD	271	0.89871	2439	0.2214	0	Disease - resembles - Disease	0	0.00369	0.12339	0.062731	4
DrD	271	0.99853	2710	0.22878	0	Disease - resembles - Disease	0	0.01476	0.12891	0.04797	4
DrD	4	1	2714	0.25	0	Disease - resembles - Disease	0	0	0.12891	0	4
CcSE	69473	0.1	69472	0.60091	0	Compound - causes - Side Effect	0	0	0.7021	0	4
CcSE	69472	0.2	138944	0.60093	0	Compound - causes - Side Effect	1.4394e-05	0	0.54164	0	4
